title,location,price,bedrooms,bathrooms,agency,link,desc
3 Bed Townhouse with En Suite in Runda,"Runda, Westlands","290,000",3,3,tysons-limited,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-runda-3689427,3 Bed Townhouse with En Suite in Runda
5 Bed Townhouse with En Suite in Lavington,Lavington,"600,000",5,6,malili,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3743792,5 Bed Townhouse with En Suite in Lavington
4 Bed Townhouse with En Suite at Ridgeways,"2, Ridgeways","260,000",4,5,blue-zone-properties,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-ridgeways-3743684,4 Bed Townhouse with En Suite at Ridgeways
5 Bed House with En Suite at Lavington Green,"Maziwa, Lavington Green, Lavington","600,000",5,3,lavingtonmanagement,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-lavington-3743386,5 Bed House with En Suite at Lavington Green
1 Bed House with Garden in Karen,Karen,"50,000",1,1,realty-plus,https://www.buyrentkenya.com/listings/1-bedroom-house-for-rent-karen-3733314,1 Bed House with Garden in Karen
4 Bed House with En Suite in Kyuna,"Kyuna, Westlands","300,000",4,4,realty-plus,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kyuna-3739021,4 Bed House with En Suite in Kyuna
5 Bed Townhouse with En Suite in Karen,Karen,"400,000",5,6,kiri-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-karen-3741139,5 Bed Townhouse with En Suite in Karen
1 Bed House with Garden in Kilimani,Kilimani,"65,000",1,1,coralinternational-ltd,https://www.buyrentkenya.com/listings/1-bedroom-house-for-rent-kilimani-3740967,1 Bed House with Garden in Kilimani
5 Bed House with En Suite in Runda,"Runda, Westlands","600,000",5,5,dakima-home-international,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3740635,5 Bed House with En Suite in Runda
4 Bed Townhouse with Swimming Pool in Ridgeways,Ridgeways,"320,000",4,5,kiri-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-ridgeways-3740492,4 Bed Townhouse with Swimming Pool in Ridgeways
4 Bed Townhouse with En Suite in Runda,"Runda, Westlands","380,000",4,5,kiri-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3740326,4 Bed Townhouse with En Suite in Runda
3 Bed Townhouse with En Suite at Vipingo,Vipingo,"165,000",3,3,samfrance-properties,https://www.buyrentkenya.com/listings/furnished-3-bedroom-townhouse-for-rent-vipingo-3738297,3 Bed Townhouse with En Suite at Vipingo
4 Bed Villa with En Suite in Nyari,"Nyari, Westlands","1,300",4,5,eden-height-realty,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-nyari-3737586,4 Bed Villa with En Suite in Nyari
4 Bed Villa with En Suite at Tilisi,"Tilisi, Limuru","260,000",4,5,simkar-group-limited,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-limuru-3736170,4 Bed Villa with En Suite at Tilisi
4 Bed Townhouse with En Suite at Tilisi,"Tilisi, Redhill","260,000",4,5,simkar-group-limited,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-red-hill-3735743,4 Bed Townhouse with En Suite at Tilisi
5 Bed House with En Suite in Muthaiga,Muthaiga,"845,000",5,5,dakima-home-international,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-muthaiga-3735734,5 Bed House with En Suite in Muthaiga
3 Bed House with En Suite at Matundu Lane Near Sabis,"Matundu Lane near sabis, Kiambu Road","212,000",3,2,royani-properties-limited,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-kiambu-road-3544949,3 Bed House with En Suite at Matundu Lane Near Sabis
3 Bed Townhouse with En Suite in Westlands Area,"Westlands Area, Westlands","150,000",3,3,coralinternational-ltd,https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-rent-westlands-area-3734642,3 Bed Townhouse with En Suite in Westlands Area
6 Bed House with En Suite at Redhill Road,"45, Redhill Road, Nyari, Westlands","1,300",6,7,nairobi-royal-homes,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-nyari-3734116,6 Bed House with En Suite at Redhill Road
5 Bed Townhouse with En Suite in Syokimau,Syokimau,"125,000",5,6,crestace-real-estate-ltd,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-syokimau-3725209,5 Bed Townhouse with En Suite in Syokimau
5 Bed Townhouse with En Suite at Owashika Road,"74, Owashika road, Lavington","350,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3730702,5 Bed Townhouse with En Suite at Owashika Road
3 Bed House with En Suite at Westlands Westlands,"45, Westlands Westlands, Westlands Area, Westlands","300,000",3,4,nairobi-royal-homes,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-westlands-area-3732407,3 Bed House with En Suite at Westlands Westlands
5 Bed Townhouse with En Suite at Convent Drive,"90, Convent Drive, Lavington","400,000",5,4,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-2-3713378,5 Bed Townhouse with En Suite at Convent Drive
5 Bed Villa with En Suite at Utange Mombasa,"Utange Mombasa, Bamburi","65,000",5,4,tuvilani-ventures-enterprice,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-bamburi-3731819,5 Bed Villa with En Suite at Utange Mombasa
5 Bed Townhouse with En Suite at Lavington Green,"44, Lavington green, Lavington","200,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3725666,5 Bed Townhouse with En Suite at Lavington Green
5 Bed Townhouse with En Suite at Off Gitanga Road,"67, Off Gitanga Road, Lavington","180,000",5,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3726417,5 Bed Townhouse with En Suite at Off Gitanga Road
5 Bed House with En Suite at Loresho Road,"62, Loresho Road, Loresho, Westlands","500,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-loresho-3731202,5 Bed House with En Suite at Loresho Road
5 Bed Townhouse with En Suite at Lavington,"09, Lavington","400,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3716823,5 Bed Townhouse with En Suite at Lavington
2 Bed House with En Suite at Near Muthaiga Golf Club,"Near Muthaiga golf club, Muthaiga","100,000",2,2,ryden-international,https://www.buyrentkenya.com/listings/furnished-2-bedroom-house-for-rent-muthaiga-3729195,2 Bed House with En Suite at Near Muthaiga Golf Club
5 Bed House in Runda,"Runda, Westlands","350,000",5,4,homekenya24,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3728467,5 Bed House in Runda
3 Bed Villa with En Suite at Mtwapa,Mtwapa,"50,000",3,3,tuvilani-ventures-enterprice,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-rent-mtwapa-3728438,3 Bed Villa with En Suite at Mtwapa
5 Bed Villa with En Suite at Lower Kabete Road,"109, Lower kabete Road, Lower Kabete, Westlands","650,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-lower-kabete-3726979,5 Bed Villa with En Suite at Lower Kabete Road
3 Bed Villa with En Suite at Mtwapa Kilifi,"Ntwapa kilifi, Mtwapa kilifi, Mtwapa","55,000",3,3,tuvilani-ventures-enterprice,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-rent-mtwapa-3726825,3 Bed Villa with En Suite at Mtwapa Kilifi
4 Bed Townhouse with Swimming Pool at Ridgeways,Ridgeways,"550,000",4,3,wealthlink-realtors-ltd,https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-rent-ridgeways-3726656,4 Bed Townhouse with Swimming Pool at Ridgeways
4 Bed House with En Suite at Kiambu Road,"100, Kiambu Road","215,000",4,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kiambu-road-3726608,4 Bed House with En Suite at Kiambu Road
4 Bed Villa with En Suite at Five-Star Paradise,"89, Five-star paradise, Kiambu Road","380,000",4,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-kiambu-road-3726556,4 Bed Villa with En Suite at Five-Star Paradise
4 Bed Villa with En Suite at Five-Star Paradise,"60, Five-star paradise, Kiambu Road","330,000",4,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-kiambu-road-3726555,4 Bed Villa with En Suite at Five-Star Paradise
4 Bed Townhouse with En Suite at Five-Star Paradise,"56, Five-star paradise, Kiambu Road","220,000",4,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kiambu-road-3726109,4 Bed Townhouse with En Suite at Five-Star Paradise
3 Bed Villa with En Suite at Five-Star Paradise,"44, Five-star paradise, Kiambu Road","250,000",3,4,nairobi-royal-homes,https://www.buyrentkenya.com/listings/3-bedroom-villa-for-rent-kiambu-road-3726106,3 Bed Villa with En Suite at Five-Star Paradise
7 Bed House with En Suite at Runda Road,"65, Runda Road, Runda, Westlands","1,300",7,9,nairobi-royal-homes,https://www.buyrentkenya.com/listings/7-bedroom-house-for-rent-runda-3726094,7 Bed House with En Suite at Runda Road
5 Bed House with En Suite at Nyali Mombasa,"Nyali, Nyali Mombasa, Nyali Area","390,000",5,6,tuvilani-ventures-enterprice,https://www.buyrentkenya.com/listings/furnished-5-bedroom-house-for-rent-nyali-area-3725384,5 Bed House with En Suite at Nyali Mombasa
5 Bed House with En Suite at Mimosa Road,"67, Mimosa Road, Runda, Westlands","500,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-runda-3724591,5 Bed House with En Suite at Mimosa Road
6 Bed House with En Suite at Nyali Mombasa,"Nyali Mombasa, Nyali Area, Nyali","380,000",6,6,tuvilani-ventures-enterprice,https://www.buyrentkenya.com/listings/6-bedroom-house-for-rent-nyali-area-3724506,6 Bed House with En Suite at Nyali Mombasa
5 Bed Townhouse with En Suite at Lavington,"31, Lavington","300,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3724440,5 Bed Townhouse with En Suite at Lavington
4 Bed Townhouse with En Suite in Lavington,Lavington,"320,000",4,5,bright-homes-management,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-lavington-3723698,4 Bed Townhouse with En Suite in Lavington
4 Bed Townhouse with En Suite at Tabere Crescent,"Kileleshwa, Tabere Crescent","300,000",4,3,nan,https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-rent-kileleshwa-3723660,4 Bed Townhouse with En Suite at Tabere Crescent
4 Bed House with En Suite at Runda Grove 44,"78, Runda Grove 44, Runda, Westlands","430,000",4,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3723616,4 Bed House with En Suite at Runda Grove 44
5 Bed Townhouse with En Suite at Lavington Road 455,"67, Lavington Road 455, Lavington","350,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3723541,5 Bed Townhouse with En Suite at Lavington Road 455
5 Bed House with En Suite at Rosslyn Heights,"61, Rosslyn heights, Rosslyn, Westlands","400,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-rosslyn-3723528,5 Bed House with En Suite at Rosslyn Heights
5 Bed Townhouse with En Suite at Lavington,"H76, Lavington","350,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3723520,5 Bed Townhouse with En Suite at Lavington
5 Bed Townhouse with En Suite at Lavington,"T45, Lavington","380,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3723517,5 Bed Townhouse with En Suite at Lavington
3 Bed House with En Suite at Nyali,"Nyali, Nyali Area","110,000",3,5,tuvilani-ventures-enterprice,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-nyali-area-3712407,3 Bed House with En Suite at Nyali
3 Bed House with En Suite in Karen,Karen,"515,950",3,3,pam-golding-properties,https://www.buyrentkenya.com/listings/3-bedroom-house-for-rent-karen-3722880,3 Bed House with En Suite in Karen
4 Bed House with En Suite at Y67,"Y67, Kyuna, Westlands","300,000",4,4,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-kyuna-3722668,4 Bed House with En Suite at Y67
5 Bed Townhouse with En Suite at Elmolo Close,"34, Elmolo close, Lavington","400,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3722264,5 Bed Townhouse with En Suite at Elmolo Close
5 Bed Townhouse with En Suite in Nyari,"Nyari, Westlands","600,000",5,7,kiri-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-nyari-3708913,5 Bed Townhouse with En Suite in Nyari
4 Bed Townhouse with En Suite in Nyari,"Nyari, Westlands","550,000",4,5,kiri-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-nyari-3708921,4 Bed Townhouse with En Suite in Nyari
5 Bed Townhouse with En Suite in Muthaiga,Muthaiga,"230,000",5,5,kiri-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-muthaiga-3721228,5 Bed Townhouse with En Suite in Muthaiga
4 Bed Townhouse with En Suite in Runda,"Runda, Westlands","650,000",4,5,kiri-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-runda-3720491,4 Bed Townhouse with En Suite in Runda
4 Bed Townhouse with En Suite in Muthaiga,Muthaiga,"520,000",4,5,kiri-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-muthaiga-3720496,4 Bed Townhouse with En Suite in Muthaiga
5 Bed Townhouse with En Suite in Nyari,"Nyari, Westlands","400,000",5,6,kiri-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-nyari-3720509,5 Bed Townhouse with En Suite in Nyari
4 Bed Townhouse with En Suite in Kilimani,Kilimani,"300,000",4,5,kiri-homes,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-kilimani-3721677,4 Bed Townhouse with En Suite in Kilimani
2 Bed House with En Suite at Daisy Road Runda,"Daisy Road Runda, Runda, Westlands","129,000",2,2,sema-estate-agents,https://www.buyrentkenya.com/listings/furnished-2-bedroom-house-for-rent-runda-3699721,2 Bed House with En Suite at Daisy Road Runda
5 Bed House with En Suite in Kyuna,"Kyuna, Westlands","400,000",5,5,farman-real-estate,https://www.buyrentkenya.com/listings/5-bedroom-house-for-rent-kyuna-3721916,5 Bed House with En Suite in Kyuna
4 Bed Townhouse with En Suite in Spring Valley,"Spring Valley, Westlands","550,000",4,nan,bright-homes-management,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-spring-valley-3713921,4 Bed Townhouse with En Suite in Spring Valley
4 Bed Townhouse with En Suite at Links Road,"Links road, Nyali Area, Nyali","130,000",4,4,samfrance-properties,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-nyali-area-3721540,4 Bed Townhouse with En Suite at Links Road
5 Bed Townhouse with En Suite in Lavington,Lavington,"400,000",5,6,kiri-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3721385,5 Bed Townhouse with En Suite in Lavington
4 Bed House with En Suite at Panafrican Road,"G30, Panafrican Road, Runda, Westlands","250,000",4,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/4-bedroom-house-for-rent-runda-3719701,4 Bed House with En Suite at Panafrican Road
5 Bed Townhouse with En Suite at Convent Drive,"Convent Drive, Lavington","380,000",5,5,platinum-property-management,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3720541,5 Bed Townhouse with En Suite at Convent Drive
3 Bed Townhouse with En Suite at Mukoma Road,"Mukoma road, Karen","150,000",3,3,kiri-homes,https://www.buyrentkenya.com/listings/furnished-3-bedroom-townhouse-for-rent-karen-3720471,3 Bed Townhouse with En Suite at Mukoma Road
4 Bed Townhouse with En Suite in Muthaiga,Muthaiga,"400,000",4,3,darpan-ventures,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-muthaiga-3603010,4 Bed Townhouse with En Suite in Muthaiga
5 Bed House with En Suite at Runda Road,"68, Runda Road, Runda, Westlands","1,300",5,5,nairobi-royal-homes,https://www.buyrentkenya.com/listings/furnished-5-bedroom-house-for-rent-runda-3720081,5 Bed House with En Suite at Runda Road
4 Bed Townhouse with En Suite in Brookside,"Brookside, Westlands","270,000",4,4,darpan-ventures,https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-rent-brookside-3720009,4 Bed Townhouse with En Suite in Brookside
5 Bed Villa with En Suite in Lower Kabete,"Lower Kabete, Westlands",nan,5,7,coralinternational-ltd,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-lower-kabete-3719858,5 Bed Villa with En Suite in Lower Kabete
2 Bed House with Garden in Muthaiga,Muthaiga,"359,659",2,2,knight-frank,https://www.buyrentkenya.com/listings/furnished-2-bedroom-house-for-rent-muthaiga-3719849,2 Bed House with Garden in Muthaiga
5 Bed Townhouse with En Suite at Kabasiran Avenue Road,"23, Kabasiran avenue Road, Lavington","270,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3719707,5 Bed Townhouse with En Suite at Kabasiran Avenue Road
4 Bed Villa with En Suite at Kitisuru Ridge,"kitisuru Ridge, Kitisuru, Westlands","450,000",4,4,jaros-homes,https://www.buyrentkenya.com/listings/4-bedroom-villa-for-rent-kitisuru-3719453,4 Bed Villa with En Suite at Kitisuru Ridge
5 Bed Townhouse with En Suite at Muthangari Drive,"67, Muthangari Drive, Lavington","330,000",5,6,nairobi-royal-homes,https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-rent-lavington-3717165,5 Bed Townhouse with En Suite at Muthangari Drive
5 Bed Villa with En Suite at Peponi Road,"Peponi Road, Kitisuru, Westlands","585,000",5,5,nan,https://www.buyrentkenya.com/listings/5-bedroom-villa-for-rent-kitisuru-3718181,5 Bed Villa with En Suite at Peponi Road
